CHART_ID,SONG_ID,POSITION,STREAMS
regional-de-weekly-2021-01-07,2Y0wPrPQBrGhoLn14xRYCG,91.0,510616
regional-se-weekly-2021-12-23,4SLYrBfzgbLmiEdoKajyHL,12.0,957767
regional-au-weekly-2021-12-23,2N8m6CYs74qQO4mjVcXO30,121.0,315105
regional-de-weekly-2021-06-10,4saklk6nie3yiGePpBwUoc,189.0,388768
regional-uy-weekly-2021-12-23,4nTduFjaTmGysc9WKNuCcs,109.0,24923
regional-de-weekly-2021-10-07,5Qj2s3QcOu3tU2S0TYSS7D,68.0,757500
regional-is-weekly-2021-12-23,03LqgmpDNqs6ZiJ5nObWAi,35.0,25207
regional-in-weekly-2021-12-23,7KhHA3mzt7A3LFlOJEAKpI,148.0,475120
regional-de-weekly-2021-02-25,7mrWTjhYctgEQb0lJKrVWy,73.0,716932
regional-de-weekly-2021-04-08,7MiZjKawmXTsTNePyTfPyL,141.0,430418
regional-cl-weekly-2021-12-23,0dKg2vGC1hFqcK5LGTaKzX,184.0,209346
regional-gt-weekly-2021-12-23,1kjs5eR4DMzyB0gm1Z8waV,95.0,60303
regional-de-weekly-2021-01-14,5yUzqd3H7cmJ1no6B4uTzu,1.0,3379527
regional-kr-weekly-2021-12-23,3RNHlcwIRw9xMS9gcSz65P,198.0,10461
regional-ca-weekly-2021-12-23,18vXApRmJSgQ6wG2ll9AOg,125.0,357600
regional-de-weekly-2021-05-13,6ft4hAq6yde8jPZY2i5zLr,55.0,884154
regional-kr-weekly-2021-12-23,0k21uOz3txTfyA1a91QWTr,75.0,17332
regional-ee-weekly-2021-12-23,1VuAamHM7P3VQQEXYGG3Uu,199.0,5709
regional-au-weekly-2021-12-23,0lnpnsrVaW9elGgRxpDCgE,126.0,307022
regional-de-weekly-2021-10-28,53rDRyef2lT4oU7DUzMChn,154.0,421325
regional-do-weekly-2021-12-23,2fpKvUg9hxiKAOLuwfEdlJ,49.0,31486
regional-de-weekly-2021-12-16,0SKuzDgoITijEAxHF7tyBp,103.0,680738
regional-eg-weekly-2021-12-23,3VIe2CZBIFSW8EaBCvexHZ,68.0,23055
regional-in-weekly-2021-12-23,1y5beX4vn7QPfg36r4jiWo,59.0,823825
regional-lt-weekly-2021-12-23,1ID9Iour6yMUsUccV9JxyS,85.0,12926
regional-sv-weekly-2021-12-23,5W1qmxHrMlQGGAiFA3ZQqP,14.0,61466
regional-au-weekly-2021-12-23,3QIoEi8Enr9uHffwInGIsC,103.0,348219
regional-hk-weekly-2021-12-23,3Kkjo3cT83cw09VJyrLNwX,153.0,29150
regional-de-weekly-2021-01-28,0atjNG0rNW2m6zPaiK4Co7,193.0,392980
regional-de-weekly-2021-01-28,7a53HqqArd4b9NF4XAmlbI,125.0,477175
regional-do-weekly-2021-12-23,5Mw46yRtdiOdjqSG0eDItr,81.0,24815
regional-de-weekly-2021-01-21,5CqkgDH8QZjSqqI3HmYxDD,63.0,734585
regional-fi-weekly-2021-12-23,0e8nrvls4Qqv5Rfa2UhqmO,76.0,88654
regional-my-weekly-2021-12-23,1Fhb9iJPufNMZSwupsXiRe,199.0,47348
regional-de-weekly-2021-05-06,1M4OcYkxAtu3ErzSgDEfoi,165.0,450151
regional-de-weekly-2021-07-22,2N8m6CYs74qQO4mjVcXO30,137.0,507206
regional-de-weekly-2021-03-18,5lrq8sHObtY0xMmF7Ukzl7,165.0,429241
regional-sg-weekly-2021-12-23,4PS1e8f2LvuTFgUs1Cn3ON,151.0,45968
regional-sv-weekly-2021-12-23,2JPLbjOn0wPCngEot2STUS,2.0,139070
regional-ph-weekly-2021-12-23,0k5hoseEJnCAbpRh38dNoI,116.0,290660
regional-de-weekly-2021-09-23,0b18g3G5spr4ZCkz7Y6Q0Q,132.0,474849
regional-fr-weekly-2021-12-23,6c14gGZ5ujZdVLXAjqtCc5,120.0,457256
regional-es-weekly-2021-12-23,1Ixi7vcTIvgyeFlbqy1QQ7,36.0,944018
regional-do-weekly-2021-12-23,5u7twkeask1VIyDeNTElSU,112.0,21544
regional-se-weekly-2021-12-23,11mxOwGHsL3m4QD74augf6,49.0,412618
regional-de-weekly-2021-11-11,3RM5RpRDDdST1njqOMG141,171.0,415739
regional-do-weekly-2021-12-23,2B4GHvToeLTOBB4QLzW3Ni,14.0,58217
regional-bo-weekly-2021-12-23,5UlnuulVAVmmesw4VzqHdG,186.0,17557
regional-de-weekly-2021-09-09,27NovPIUIRrOZoCHxABJwK,9.0,2402467
regional-it-weekly-2021-12-23,1oMZnVIuo6GmUNnemu8sLu,9.0,1499713
regional-uy-weekly-2021-12-23,4fouWK6XVHhzl78KzQ1UjL,102.0,26381
regional-do-weekly-2021-12-23,7jZGELQvY3aZKaCIQVqwSY,146.0,18129
regional-il-weekly-2021-12-23,6w8ZPYdnGajyfPddTWdthN,136.0,32521
regional-de-weekly-2021-05-27,5YaskwnGDZFDRipaqzbwQx,24.0,1372131
regional-ae-weekly-2021-12-23,08MFgEQeVLF37EyZ7jcwLc,121.0,11809
regional-de-weekly-2021-03-11,3eekarcy7kvN4yt5ZFzltW,185.0,409815
regional-de-weekly-2021-04-29,7MiZjKawmXTsTNePyTfPyL,184.0,401976
regional-de-weekly-2021-01-07,2u8AXJyk8pICzj2wyPBL0b,116.0,448815
regional-py-weekly-2021-12-23,7rJ5GJ2LQfzN81NP2n1oqo,182.0,31325
regional-de-weekly-2021-03-11,3FxPbp05KjMBa4HbhAJTH0,75.0,665249
regional-de-weekly-2021-08-05,2tnVG71enUj33Ic2nFN6kZ,190.0,393547
regional-de-weekly-2021-02-11,0D75ciM842cdUMKSMfAR9y,61.0,665855
regional-de-weekly-2021-07-15,6YAbciQiCPFDURL31TgtdH,98.0,586443
regional-lv-weekly-2021-12-23,2B4GHvToeLTOBB4QLzW3Ni,143.0,8266
regional-ru-weekly-2021-12-23,6Abmb1Nh7Bc5U6o4iEgSDH,193.0,138257
regional-dk-weekly-2021-12-23,6sBWmE23q6xQHlnEZ8jYPT,57.0,211883
regional-de-weekly-2021-10-21,0mJBiaODgK0XjOLCN5fItq,172.0,399288
regional-pt-weekly-2021-12-23,2TE4xW3ImvpltVU0cPcKUn,198.0,39572
regional-de-weekly-2021-02-18,6Hj9jySrnFppAI0sEMCZpJ,97.0,536169
regional-us-weekly-2021-12-23,5Ber68jZ7ytegr2UISEdb7,199.0,1710602
regional-gr-weekly-2021-12-23,1VYv1xH7yUl0b43UVR6yA9,95.0,53784
regional-cl-weekly-2021-12-23,3DarAbFujv6eYNliUTyqtz,132.0,269100
regional-de-weekly-2021-03-18,4jq1WK3fiUU2SOhZ0iaMP1,175.0,412734
regional-ma-weekly-2021-12-23,4tMCsHp6nZtZR8p7zYhlPK,162.0,14193
regional-de-weekly-2021-06-10,2k3eSZAcD5asE39rpNQUOU,141.0,490885
regional-ee-weekly-2021-12-23,2FRnf9qhLbvw8fu4IBXx78,2.0,30208
regional-au-weekly-2021-12-23,5qrSlOut2rNAWv3ubArkNy,146.0,279188
regional-lu-weekly-2021-12-23,0VjIjW4GlUZAMYd2vXMi3b,68.0,6063
regional-de-weekly-2021-12-09,5iddrTFG7zJ4g9UkgpPxJv,45.0,1224262
regional-ec-weekly-2021-12-23,26w9NTiE9NGjW1ZvIOd1So,114.0,55568
regional-sa-weekly-2021-12-23,0k4d5YPDr1r7FX77VdqWez,64.0,24166
regional-gb-weekly-2021-12-23,0rHToGels2lt8Y0mCYoF90,120.0,589549
regional-sv-weekly-2021-12-23,4CvfLcACHb15gaXSvQtKup,99.0,27494
regional-sg-weekly-2021-12-23,1TQXIltqoZ5XXyfCbAeSQQ,174.0,44053
regional-de-weekly-2021-04-22,3Jd94fDI4bSfGPIvrU1szz,75.0,661602
regional-is-weekly-2021-12-23,7iiP7OrzPN1JAkPKkJCThg,19.0,31795
regional-vn-weekly-2021-12-23,3rZYyvpOtgZzRDs0EzGocq,197.0,34760
regional-de-weekly-2021-02-25,2GMaUElk3p5Jzu0DCmjtc6,157.0,471024
regional-de-weekly-2021-01-14,2m7m1EMhMP02OhBZOWkdUV,6.0,2164570
regional-de-weekly-2021-10-21,4txsSBdT4yVJtUj41YaQEB,121.0,496563
regional-cy-weekly-2021-12-23,45tKbJjhOIrURcjLNfjLye,185.0,3388
regional-hk-weekly-2021-12-23,56Aal9B8gurDIRmlw4y74a,119.0,36444
regional-mx-weekly-2021-12-23,6C1RD7YQVvt3YQj0CmuTeu,128.0,893341
regional-fr-weekly-2021-12-23,5jI7gQjONtUMq7tVVLdq4S,186.0,339841
regional-de-weekly-2021-10-07,0zLCBJZSiELJf02ucPP9wb,178.0,391739
regional-de-weekly-2021-08-05,0oHzP4JE4Zpk9yrZJ2Q48G,180.0,404796
regional-id-weekly-2021-12-23,7hU3IHwjX150XLoTVmjD0q,30.0,970637
regional-es-weekly-2021-12-23,5UnRXuem4qHseiCREBB7D7,82.0,490606
regional-pe-weekly-2021-12-23,1GYJpuLq41vEVKXiHGEY9j,171.0,102326
regional-de-weekly-2021-09-23,0hjnVLb05BYtmMzSKroSEO,81.0,659550
regional-es-weekly-2021-12-23,53w7xjn8fwwU8Pc6rgMm5v,167.0,306019
regional-lt-weekly-2021-12-23,58ge6dfP91o9oXMzq3XkIS,117.0,10994
regional-ie-weekly-2021-12-23,3qCeq0rWK67SoBDgFd2sId,19.0,280103
regional-pt-weekly-2021-12-23,20on25jryn53hWghthWWW3,14.0,144525
regional-gr-weekly-2021-12-23,0pI84wBeEXXWXknzcHkQL2,40.0,95629
regional-de-weekly-2021-12-30,2pXpURmn6zC5ZYDMms6fwa,76.0,988149
regional-de-weekly-2021-12-16,50nfwKoDiSYg8zOCREWAm5,16.0,1892621
regional-de-weekly-2021-08-05,1V7bZ9gEIwFQpm8yGxRHNA,98.0,544733
regional-de-weekly-2021-09-02,4Wuu6qS3D0Veevv2ZtbbrD,134.0,458581
regional-de-weekly-2021-04-08,6gBFPUFcJLzWGx4lenP6h2,196.0,372829
regional-sv-weekly-2021-12-23,5Z9KJZvQzH6PFmb8SNkxuk,73.0,33403
regional-ie-weekly-2021-12-23,78pn8k7RogKo2oxl0DyX6d,27.0,245434
regional-de-weekly-2021-01-21,46lyJh9GYmWsHez3EsvmAx,45.0,883595
regional-ro-weekly-2021-12-23,7vQbuQcyTflfCIOu3Uzzya,9.0,76026
regional-nl-weekly-2021-12-23,2B4GHvToeLTOBB4QLzW3Ni,16.0,1052437
regional-us-weekly-2021-12-23,3cBsEDNhFI9E82vPj3kvi3,182.0,1782907
regional-ae-weekly-2021-12-23,0pqnGHJpmpxLKifKRmU6WP,159.0,10211
regional-gr-weekly-2021-12-23,0VjIjW4GlUZAMYd2vXMi3b,188.0,32338
regional-de-weekly-2021-07-29,6i7zAdNhzUN2k1HcrBxPHG,79.0,650460
regional-ro-weekly-2021-12-23,2FRnf9qhLbvw8fu4IBXx78,5.0,79032
regional-de-weekly-2021-11-25,3sZOiHgkXpDcilUBtHSixK,63.0,883557
regional-ar-weekly-2021-12-23,3oqWr0jDWNXxWufNogGREp,175.0,269169
regional-de-weekly-2021-10-21,3Vi5XqYrmQgOYBajMWSvCi,100.0,559699
regional-at-weekly-2021-12-23,6s2wpWPFPAgKg2LXxi1Oee,114.0,62167
regional-es-weekly-2021-12-23,2mCefaKSDuz6S50YIS57wR,134.0,355969
regional-sv-weekly-2021-12-23,5jzEwSyyymBlf1fa1o39T2,37.0,45267
regional-my-weekly-2021-12-23,1dGr1c8CrMLDpV6mPbImSI,196.0,47509
regional-de-weekly-2021-01-21,3Xrr0iul4YsZefSJeGikGT,197.0,385103
regional-de-weekly-2021-01-28,7lPN2DXiMsVn7XUKtOW1CS,2.0,3425457
regional-de-weekly-2021-10-28,4mc0wGvP83zeFlhuatdyXM,54.0,852152
regional-ec-weekly-2021-12-23,4MzXwWMhyBbmu6hOcLVD49,12.0,184853
regional-pt-weekly-2021-12-23,07AQkmp456NpEnT8HR7WLy,113.0,55621
regional-tr-weekly-2021-12-23,10n66m41IGjA2ZulKPK7Ew,4.0,1284149
regional-ca-weekly-2021-12-23,3DarAbFujv6eYNliUTyqtz,62.0,508139
regional-gr-weekly-2021-12-23,6LxUxssRORxjir61cJadlt,39.0,96490
regional-do-weekly-2021-12-23,5jzEwSyyymBlf1fa1o39T2,58.0,28365
regional-pt-weekly-2021-12-23,2Xr1dTzJee307rmrkt8c0g,12.0,147872
regional-ni-weekly-2021-12-23,2FDFz5TuYlpP180AUicAcl,33.0,18555
regional-lt-weekly-2021-12-23,1esZgaqm0YKN87CIP3orJ3,83.0,13435
regional-jp-weekly-2021-12-23,1zd35Y44Blc1CwwVbW3Qnk,15.0,1074602
regional-jp-weekly-2021-12-23,0lizgQ7Qw35od7CYaoMBZb,70.0,376893
regional-de-weekly-2021-01-28,67ojvEGRPAUCOohuMPqoRC,111.0,506248
regional-de-weekly-2021-05-27,7EkWXAI1wn8Ii883ecd9xr,153.0,460103
regional-py-weekly-2021-12-23,5TMLavqGRKNxgzMBrVpC9R,60.0,59350
regional-ph-weekly-2021-12-23,2m6Ko3CY1qXNNja8AlugNc,191.0,210926
regional-sa-weekly-2021-12-23,266QhbDtB6QapuIYRBaLFe,82.0,21284
regional-es-weekly-2021-12-23,2WPFpC4oQxjBpSgsCoQrCf,28.0,1049026
regional-de-weekly-2021-02-11,3tjFYV6RSFtuktYl3ZtYcq,18.0,1362766
regional-de-weekly-2021-05-06,26hbmLeqiz8loWjFshsegF,17.0,1630571
regional-sa-weekly-2021-12-23,1Hn0tXt4Nly83JXd8UDzsC,95.0,19672
regional-de-weekly-2021-02-25,2u8AXJyk8pICzj2wyPBL0b,152.0,474202
regional-ar-weekly-2021-12-23,1mrGEef8GuaEnDdw8J5BQp,186.0,261605
regional-il-weekly-2021-12-23,7sMBvZCSUl99bJLXZaLa0b,66.0,48841
regional-de-weekly-2021-12-02,5axqVsveGtmOkq7H1wV3c0,143.0,565657
regional-nz-weekly-2021-12-23,1GQ7M3b1B4Dt9lMjoBOGcl,16.0,184506
regional-us-weekly-2021-12-23,474uVhyGgK5MtY9gMcDgGl,181.0,1786118
regional-de-weekly-2021-07-08,48WidxP9CqyYtk97pwGZ3c,196.0,394282
regional-de-weekly-2021-04-22,6i7zAdNhzUN2k1HcrBxPHG,42.0,1031612
regional-de-weekly-2021-08-05,4rewc9tTT02T7Tfxpd0mo4,78.0,618785
regional-do-weekly-2021-12-23,6CABgsWNWBu7xz0mGJwI69,30.0,37890
regional-de-weekly-2021-09-16,5PjdY0CKGZdEuoNab3yDmX,3.0,3771779
regional-ar-weekly-2021-12-23,1g4cZvi0nLeeIycd0Rkljj,98.0,379204
regional-cy-weekly-2021-12-23,0lLdorYw7lVrJydTINhWdI,17.0,10615
regional-cz-weekly-2021-12-23,7fUYUcWy853HS8YJn0b3Sr,61.0,90672
regional-de-weekly-2021-12-23,2xFMvrqk99biaLQavjufta,12.0,2715887
regional-fr-weekly-2021-12-23,4FJev5hUB4QLujGOmUe6js,156.0,391923
regional-de-weekly-2021-01-28,7C1trmcQQ5n5RNy4l6ziCv,114.0,500924
regional-cy-weekly-2021-12-23,3HEfzQob3O16TIDMPC8PTx,88.0,4917
regional-de-weekly-2021-10-21,5Z7J2Au61uO7K1ZPNG1eTv,61.0,724638
regional-ar-weekly-2021-12-23,2B4GHvToeLTOBB4QLzW3Ni,22.0,1155093
regional-pa-weekly-2021-12-23,41wtwzCZkXwpnakmwJ239F,122.0,16736
regional-de-weekly-2021-11-25,0e8nrvls4Qqv5Rfa2UhqmO,52.0,985631
regional-de-weekly-2021-12-30,6KKEjDiimNHEHRixna4Dtt,83.0,944847
regional-de-weekly-2021-11-25,5GzBVGr752l5qcGo2ZBNoS,158.0,472032
regional-tw-weekly-2021-12-23,0dS8gBiRyiohkB2Z45rA0V,45.0,120384
regional-de-weekly-2021-07-15,65U2jvRzP5dqAj004FVtHw,64.0,774738
regional-de-weekly-2021-03-25,3T03rPwlL8NVk1yIaxeD8U,119.0,525043
regional-eg-weekly-2021-12-23,3FdV0iO6fskyPeYnrMsKPM,32.0,33088
regional-th-weekly-2021-12-23,4hccrJgNG1BwPa3CWw4NNg,165.0,57909
regional-de-weekly-2021-04-15,4cG7HUWYHBV6R6tHn1gxrl,6.0,2574502
regional-pa-weekly-2021-12-23,1VauUM5CBX7nkLcgafQL2B,105.0,17954
regional-de-weekly-2021-06-24,6inbrNAhfE0Oj6uiFWPDNd,150.0,449904
regional-at-weekly-2021-12-23,6KKEjDiimNHEHRixna4Dtt,85.0,70440
regional-de-weekly-2021-08-19,2FLjZ5a6C0Lf380UTJqH2a,194.0,372839
regional-cl-weekly-2021-12-23,0fea68AdmYNygeTGI4RC18,117.0,294989
regional-ph-weekly-2021-12-23,16iRlyUMJVPqz62DlomMre,4.0,1819387
regional-vn-weekly-2021-12-23,350jyz12XEeC1blsfcrYaG,191.0,35032
regional-nz-weekly-2021-12-23,4btFHqumCO31GksfuBLLv3,115.0,69904
regional-de-weekly-2021-06-03,1b3thE0t0BxzLqCuRkqKZE,61.0,934317
regional-de-weekly-2021-06-17,4xN9cgMVhYyhnugUFZdhcZ,50.0,982563
regional-de-weekly-2021-08-19,6OufwUcCqo81guU2jAlDVP,8.0,2462475
regional-id-weekly-2021-12-23,4rMNgxEwGWoPHIUcvB5BrB,144.0,303860
regional-de-weekly-2021-07-01,3KJ1QkwWObfuq54pgwTRyW,50.0,907880
regional-de-weekly-2021-05-13,1dXz1boMWgpeiNcTK3jRtU,74.0,688032
regional-de-weekly-2021-07-15,2knDuFWczh1Wv92eBAdPTa,18.0,1442366
regional-kr-weekly-2021-12-23,4fouWK6XVHhzl78KzQ1UjL,18.0,40990
regional-se-weekly-2021-12-23,0YWUHZPJVg4iujddsJDwhM,102.0,260728
regional-hk-weekly-2021-12-23,7cNwWRGAHtD0xaZ6xQzljl,161.0,28233
regional-lv-weekly-2021-12-23,1qwno7xb5mJe71xtMS6jl2,103.0,9880
regional-de-weekly-2021-09-23,6IEPS3UmtASWPMqpHa2XKY,59.0,756653
regional-de-weekly-2021-10-07,4cG7HUWYHBV6R6tHn1gxrl,44.0,1013778
regional-de-weekly-2021-02-25,04a5jHI3rPlt4r4kNIDc8N,36.0,1098323
regional-de-weekly-2021-02-04,3YJJjQPAbDT7mGpX3WtQ9A,105.0,538905
regional-de-weekly-2021-04-29,7MAibcTli4IisCtbHKrGMh,84.0,599289
regional-de-weekly-2021-10-14,6tlGiKnRjo8tK2cK878gZ5,75.0,669762
regional-de-weekly-2021-11-18,5axqVsveGtmOkq7H1wV3c0,85.0,648807
regional-de-weekly-2021-01-14,71LgAA6z8AOl6ZK56GarQS,39.0,947532
regional-de-weekly-2021-12-16,0FKw2vfEDxDuRisr4kU8Ok,79.0,798707
regional-de-weekly-2021-06-03,6a3kNt1UlUOapDKmEr3JzZ,15.0,1714031
regional-ee-weekly-2021-12-23,3Vi5XqYrmQgOYBajMWSvCi,61.0,9867
regional-de-weekly-2021-06-03,0nYSnbFVX5ghrERjwVZgwZ,114.0,611109
regional-de-weekly-2021-01-28,46lyJh9GYmWsHez3EsvmAx,38.0,968302
regional-de-weekly-2021-10-07,0VjIjW4GlUZAMYd2vXMi3b,82.0,673326
regional-is-weekly-2021-12-23,2gpWyfu7eZ01zzncHpxOtA,188.0,7697
regional-ar-weekly-2021-12-23,4OrAAeefsDOdUSfE87C6WR,109.0,354744
regional-co-weekly-2021-12-23,0dKg2vGC1hFqcK5LGTaKzX,139.0,114788
regional-il-weekly-2021-12-23,04qYVjQ9bRRpJzz5sm7cEk,62.0,51609
regional-de-weekly-2021-09-30,4cG7HUWYHBV6R6tHn1gxrl,40.0,1070019
regional-pa-weekly-2021-12-23,2FSGUA0gFgGeQdprjtGM2M,58.0,23921
regional-mx-weekly-2021-12-23,6dmXZ9B5HdFAyzHeTneYBK,172.0,787377
regional-it-weekly-2021-12-23,78SCmQ8A7KQSMdkem2SwBP,128.0,397075
regional-cy-weekly-2021-12-23,2gQPv5jvVPqU2a9HhMNO1v,47.0,6844
regional-gt-weekly-2021-12-23,0z5yLgBmAtaylDYrgwzlpH,177.0,44312
regional-de-weekly-2021-08-12,57anOp5t26naVNWzZuhdcl,13.0,1685599
regional-lv-weekly-2021-12-23,3CLSHJv5aUROAN2vfOyCOh,46.0,13640
regional-de-weekly-2021-12-30,2L9QLAhrvtP4EYg1lY0Tnw,45.0,1378727
regional-de-weekly-2021-04-08,19LqJBBfd73oeBc3CPgDdl,56.0,767369
regional-de-weekly-2021-06-03,2WRTnY0slmFgWcrmEr8dPj,161.0,473510
regional-gt-weekly-2021-12-23,1qfoq1qvZT7VwDVeekCJ97,80.0,65389
regional-be-weekly-2021-12-23,3nOz1U41SZZ0N3fuUWr9nb,,108458
regional-ch-weekly-2021-12-23,0hYFc3HSZHDaDzquLVRwBH,84.0,78393
regional-de-weekly-2021-03-25,3S8jK1mGzQi24ilFb45DAZ,76.0,673750
regional-de-weekly-2021-03-18,2YjkalYiseRDPYjpzLu8Vl,67.0,719984
regional-se-weekly-2021-12-23,33rAbleut8ComABiQJYpvp,153.0,204037
regional-de-weekly-2021-06-10,1J14CdDAvBTE1AJYUOwl6C,82.0,687420
regional-de-weekly-2021-01-14,1K5KBOgreBi5fkEHvg5ap3,188.0,377833
regional-be-weekly-2021-12-23,2KnZ3KmkarHJM6F1t6vdk2,,68641
regional-gb-weekly-2021-12-23,6IAZHEBUIGJ6NJKxxOBIEr,164.0,463650
regional-de-weekly-2021-03-18,7N06jo3EnV792VFaG8vuW6,131.0,484328
regional-us-weekly-2021-12-23,2B4GHvToeLTOBB4QLzW3Ni,94.0,2527466
regional-fr-weekly-2021-12-23,7vQbuQcyTflfCIOu3Uzzya,110.0,473266
regional-de-weekly-2021-12-30,27RYrbL6S02LNVhDWVl38b,12.0,2693956
regional-pe-weekly-2021-12-23,1MfqPCs3Y722VK6zkWZ98Z,152.0,110150
regional-de-weekly-2021-06-24,4txsSBdT4yVJtUj41YaQEB,10.0,1888230
regional-cy-weekly-2021-12-23,4AcWoNZHJ6tLBcKWifiTbC,137.0,3975
regional-de-weekly-2021-08-12,3ggtU1ZOKO8ZNiqPNyXGcm,78.0,630080
regional-de-weekly-2021-01-21,6zFMeegAMYQo0mt8rXtrli,28.0,1199189
regional-co-weekly-2021-12-23,46HNZY1i7O6jwTA7Slo2PI,98.0,135422
regional-de-weekly-2021-06-10,58VgSGe9D9xz3BSvY9Gpua,98.0,607516
regional-de-weekly-2021-11-04,2Z6ByzfBr0eDsTxd5a3QKz,74.0,711291
regional-it-weekly-2021-12-23,0BeXxjO6mgLDzg4xA6UheO,24.0,1073969
regional-py-weekly-2021-12-23,4bF2y8rR7GUjrd5LNEvej3,34.0,114992
regional-de-weekly-2021-12-16,2knDuFWczh1Wv92eBAdPTa,145.0,550975
regional-bg-weekly-2021-12-23,2rFZhVHWOwDxAy59qLUzLy,86.0,9248
regional-de-weekly-2021-09-30,4HOWTItpwHvQSNyyiwWsPT,73.0,667111
regional-tw-weekly-2021-12-23,3V2v19gDm4rmRkMwcgS4X2,40.0,135237
regional-de-weekly-2021-02-04,4n1aHlA4W31SWNnNiqD4Gf,64.0,699981
regional-de-weekly-2021-08-19,3SLNsDPrRMFVSV3B1wZh78,20.0,1379793
regional-ru-weekly-2021-12-23,7z76CNdctcLMga7kb0WyJG,177.0,146064
regional-ee-weekly-2021-12-23,5Ber68jZ7ytegr2UISEdb7,129.0,7272
regional-de-weekly-2021-06-24,26hbmLeqiz8loWjFshsegF,69.0,762682
regional-de-weekly-2021-01-28,0IhTszc48NK2EBCvvc1KKU,106.0,522730
regional-ni-weekly-2021-12-23,704LUEih663hiE3CnyUrFW,95.0,11725
regional-de-weekly-2021-02-25,63bWXWGcWnRQvdS8bJWdkB,167.0,454978
regional-do-weekly-2021-12-23,60511h7RLnbY6alCdCFaFK,130.0,19428
regional-de-weekly-2021-05-13,4NOSbom2QAjXJoyoJZehGe,78.0,652111
regional-pt-weekly-2021-12-23,3FmdH6c6eh2fQZ0UNwuVMz,179.0,41924
regional-no-weekly-2021-12-23,6oJLgaS6Py1tSKAJTKSe5K,81.0,167484
regional-de-weekly-2021-05-27,58GxgFEG5uHc9oMhofuuIP,37.0,1071119
regional-za-weekly-2021-12-23,0So2sgVa8aJiARPl2P29u2,148.0,28137
regional-ca-weekly-2021-12-23,2n1xrggQtAGEV1AgzvooGB,165.0,289144
regional-de-weekly-2021-01-14,0QjjaCaXE45mvhCnV3C0TA,73.0,627725
regional-cy-weekly-2021-12-23,7uoFMmxln0GPXQ0AcCBXRq,15.0,10735
regional-de-weekly-2021-12-09,2TufEpVtVN9oyLcny1wPPa,113.0,646097
regional-ar-weekly-2021-12-23,5xiAfKzE3mbxYbOkUZPR11,176.0,268632
regional-de-weekly-2021-04-01,6V1lWr7s8CO5VkxXe4hBtg,12.0,1951625
regional-kr-weekly-2021-12-23,4Dr2hJ3EnVh2Aaot6fRwDO,120.0,13947
regional-co-weekly-2021-12-23,6ifUES3keWjwXgae8pXI3o,134.0,115692
regional-lu-weekly-2021-12-23,79s5XnCN4TJKTVMSmOx8Ep,155.0,3932
regional-gr-weekly-2021-12-23,2OHRc3BN8NDZ6j2sCleBp4,14.0,153713
regional-se-weekly-2021-12-23,1SOClUWhOi8vHZYMz3GluK,180.0,180376
regional-cr-weekly-2021-12-23,0bYg9bo50gSsH3LtXe2SQn,81.0,41115
regional-ec-weekly-2021-12-23,5QSYWruQQ7kBCHScI4xJ9g,184.0,42359
regional-de-weekly-2021-10-28,7GIlBNE6pZRfoRfo4oL7f0,75.0,645458
regional-ie-weekly-2021-12-23,7rglLriMNBPAyuJOMGwi39,22.0,269026
regional-gt-weekly-2021-12-23,2JPLbjOn0wPCngEot2STUS,2.0,256719
regional-gb-weekly-2021-12-23,0W7brFokN6QtGRNp32RCQP,72.0,815610
regional-de-weekly-2021-04-01,5T7pVU8KMd7hpyqfWt0nhy,60.0,787874
regional-no-weekly-2021-12-23,4OIGQogibr5g5Y5aUSdgmm,127.0,130110
regional-do-weekly-2021-12-23,2Doh4izLZGrUD3yOSs9y9G,156.0,17607
regional-pe-weekly-2021-12-23,75HnDKDqsmEzdOKFWe5FZS,147.0,111776
regional-de-weekly-2021-04-29,1CLYKdAae2TfCAHZM752sm,78.0,631213
regional-de-weekly-2021-04-08,0UzjqdO7yzGCk7cJFkwVhG,170.0,395695
regional-de-weekly-2021-05-27,4cG7HUWYHBV6R6tHn1gxrl,7.0,2180834
regional-de-weekly-2021-03-11,3tjFYV6RSFtuktYl3ZtYcq,25.0,1269947
regional-pa-weekly-2021-12-23,3JCaq3KDSROg3TXhdiDa9n,8.0,60799
regional-de-weekly-2021-07-01,4xN9cgMVhYyhnugUFZdhcZ,95.0,628428
regional-de-weekly-2021-09-23,4F5LZ2za7JniUzmyJS3OO0,169.0,412310
regional-de-weekly-2021-01-28,2Oycxb8QbPkpHTo8ZrmG0B,33.0,1041389
regional-cy-weekly-2021-12-23,6f3Slt0GbA2bPZlz0aIFXN,97.0,4592
regional-pl-weekly-2021-12-23,7A0BvbXNwKcKvn1zrFeiVO,116.0,319053
regional-nl-weekly-2021-12-23,7MSYSOobsombc1mbDWFxtD,186.0,194700
regional-nl-weekly-2021-12-23,2VkuxjlbnbaBiWYpdBGVol,190.0,192769
regional-de-weekly-2021-09-02,6FATmkWp2Y6neyi2VVBUuu,93.0,589357
regional-pa-weekly-2021-12-23,4knc1Fp3kbuq8bH2byOvLu,68.0,22383
regional-es-weekly-2021-12-23,1Sym1HsTqsa2pYKhYL1j15,113.0,421116
regional-lv-weekly-2021-12-23,7gPyGGhy2cVVVOq5V5jUt4,91.0,10590
regional-ch-weekly-2021-12-23,54OBgO0Xwu20Jak9TMXbR7,166.0,52719
