song_id,artist_name,song_name,genre,duration_ms,explicit,danceability,loudness,speechiness,acousticness,instrumentalness,valence
0ArxsbfPocjev2i742ZbXT,L.A.B.,Like Fire,other,220560.0,False,0.8230000000000001,-7.5120000000000005,0.08030000000000001,0.0234,0.00564,0.79
0Az2D1ByNU09je0ZtzDcHm,Mad Clip,XILIOMETRA,rap,247200.0,True,0.744,-6.451,0.0592,0.247,0.0,0.164
0B1J4Mm4oRVMqoy6RM9vIM,Anuel AA,North Carolina,reggaeton,176539.0,True,0.705,-6.421,0.07010000000000001,0.369,0.0,0.273
0B1ZnYwYefkNhZeE8ZQpv5,Vũ.,Đông Kiếm Em,indie,246043.0,False,0.535,-15.395,0.0381,0.9540000000000001,0.000102,0.14300000000000002
0B2fMb8KALZeoFbRv7m3iE,Dear Jane,不許你注定一人,rock,303947.0,False,0.455,-4.996,0.039400000000000004,0.0432,0.0,0.482
0B3oydD4ATrmoBk1QMzNt6,187 Strassenbande,Verpennt,hip hop,193717.0,True,0.729,-7.266,0.354,0.223,0.0,0.547
0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,pop,213827.0,False,0.601,-8.688,0.0403,0.937,0.0,0.41100000000000003
0B8jGlEYFOQT3USwSr5yX3,Groove Riders,เธอทั้งนั้น,other,244200.0,False,0.443,-7.07,0.060700000000000004,0.268,0.0424,0.67
0BEKgHCS3px44eXfCRRIwH,Strat,The Plug,other,181243.0,True,0.7020000000000001,-6.293,0.038,0.122,0.0,0.393
0BGwAKW4u8kWOhWFflZxfl,Masked Wolf,Astronaut In The Ocean,hip hop,132780.0,True,0.778,-6.865,0.0913,0.17500000000000002,0.0,0.47200000000000003
0BQx3P4CfPpcBSAHPdSisy,menace Santana,Quand le soleil se levera à l'ouest !,other,209298.0,True,0.635,-11.184,0.41600000000000004,0.14200000000000002,0.0204,0.061700000000000005
0BRbI3ZMPXuj9yA7ChDGOW,PlayaPhonk,PHONKY TOWN,house,141374.0,True,0.804,-4.673,0.34600000000000003,0.40900000000000003,0.786,0.339
0BTJ7QpDRjinzAy8KQMAp8,WOS,CULPA,hip hop,215717.0,False,0.485,-3.399,0.28600000000000003,0.229,0.0,0.5750000000000001
0BYoWATcndOBcsCfKdTKRx,Misellia,Akhir Tak Bahagia,other,185653.0,False,0.535,-10.603,0.0318,0.921,1.56e-05,0.313
0BbXvSdwgIqXdz0PIol1w7,1986zig,Keine Pause,other,169427.0,False,0.49,-5.18,0.303,0.116,0.0,0.34500000000000003
0Be7sopyKMv8Y8npsUkax2,Sebastian Yatra,Tacones Rojos,reggaeton,189320.0,False,0.748,-3.517,0.034800000000000005,0.0824,0.0,0.927
0BeXxjO6mgLDzg4xA6UheO,BLANCO,Blu Celeste,hip hop,206379.0,True,0.6880000000000001,-5.611,0.0354,0.921,0.0,0.252
0BfeQsL03NQnuv8M4NkKqw,Kontrafakt,KF Ako Rolls,hip hop,193021.0,True,0.704,-7.763,0.461,0.165,0.0,0.588
0BgKO3jvcTWhJ8Y8egyAn1,Los Bukis,Navidad Sin Ti,other,254933.0,False,0.667,-15.884,0.033100000000000004,0.23800000000000002,0.0,0.584
0BiK5BbYNFLb88CCOxBFJe,"Tyler, The Creator",LUMBERJACK,hip hop,138312.0,True,0.386,-6.341,0.5640000000000001,0.122,0.0,0.433
0BjfodYJYki5xbxHJZe0Cf,Rita Ora,Big (feat. Gunna),pop,156781.0,True,0.781,-3.445,0.0349,0.06720000000000001,1.2700000000000001e-06,0.616
0BpNF9WORyHveiUQbCGtiR,Sarah Dawn Finer,Kärleksvisan,pop,267360.0,False,0.28700000000000003,-13.096,0.0349,0.936,0.0,0.36
0C2UfLRDNB0oOt8nYyJRYu,Helene Olafsen,Svensk i kväll,other,124662.0,False,0.787,-7.228,0.0332,0.0196,0.0,0.712
0C9V5jMElp7laZZdsCHufD,Los Tipitos,Campanas en la Noche,rock,237547.0,False,0.636,-5.181,0.0567,0.303,1.4099999999999999e-05,0.742
0CAfXk7DXMnon4gLudAp7J,Flo Rida,Low (feat. T-Pain),hip hop,231400.0,False,0.918,-5.64,0.0791,0.09280000000000001,0.0,0.304
0CAfuar3aEp8q9mKu99al9,Erol Evgin,Söyle Canım,pop,210500.0,False,0.5700000000000001,-4.204,0.14300000000000002,0.734,0.0526,0.867
0CIOL8FDW8LSceHDXSpE07,Draganov,Silicone,other,198857.0,True,0.806,-11.119,0.338,0.59,0.0,0.46900000000000003
0CKnzuE58ooenjDtw8fxnI,Anne Linnet,Lille Messias,pop,303840.0,False,0.5640000000000001,-9.022,0.027,0.725,1.81e-05,0.374
0CMxaedU31OgxQvrA1VE1J,Young Igi,THC,hip hop,225867.0,False,0.862,-5.019,0.228,0.23900000000000002,0.0,0.41300000000000003
0CZB07xMxIGRfCZT93ynFj,鈴木鈴木,海のリビング,japanese,223600.0,False,0.652,-4.005,0.0374,0.09050000000000001,0.0,0.762
0CahNFWYcfqUzP7aYhg6J6,Peterpan,Yang Terdalam,pop,197240.0,False,0.623,-10.282,0.0328,0.323,0.146,0.622
0CgpCtEPvyDizcg2p47VrU,No Te Va Gustar,A las Nueve,rock,207533.0,False,0.625,-5.652,0.0268,0.23600000000000002,8.219999999999999e-05,0.8270000000000001
0ClPIeT6MSgfSgQ9ZrJbAq,Charlie Puth,Cheating on You,pop,196607.0,False,0.749,-6.785,0.033600000000000005,0.0131,3.65e-05,0.601
0Cnb8XdGDMHAmIRBUJMkIS,Toby Romeo,Where The Lights Are Low,other,136996.0,False,0.759,-5.812,0.122,0.448,0.0,0.62
0Cq5UOSrvfzJN5pUWx8Prb,Ran Danker,השמלה החדשה שלי,other,172025.0,False,0.8140000000000001,-6.612,0.166,0.027600000000000003,2.9e-05,0.851
0CrwfTdEIv2IhDuDjYAz5D,Abo El Anwar,Mmmm Mmmm,other,249505.0,False,0.898,-8.458,0.316,0.251,0.0,0.6930000000000001
0CsR9Y9SnC6ZWmekmVqSHz,Doja Cat,Naked,pop,223560.0,True,0.733,-5.736,0.197,0.374,0.0024700000000000004,0.536
0D3nsVGMB9wZJi8eh84Qnu,Tereza Vágnerová,"Vánoce, Vánoce Přicházejí",other,161053.0,False,0.8190000000000001,-6.835,0.0342,0.506,0.0,0.971
0D75ciM842cdUMKSMfAR9y,Selena Gomez,Baila Conmigo (with Rauw Alejandro),pop,186088.0,False,0.8240000000000001,-7.127,0.0699,0.0221,0.0037500000000000003,0.683
0DAQryfUiFZdWFo76RYBc8,Bausa,Madonna,hip hop,195734.0,False,0.806,-8.96,0.113,0.47000000000000003,0.0,0.311
0DCzcpbdO1tMMlRRQ1txZy,BOJAN,RAFFAELO,hip hop,146717.0,False,0.654,-3.078,0.391,0.137,0.0,0.641
0DDO0Wde230yaV6yl0ll1G,Sokół,Na cały świat,rap,245587.0,True,0.637,-6.401,0.294,0.242,0.0,0.512
0DHxikaj0fk6gKkOwd2sMo,Samurai Jay,Bye Bye,other,138000.0,True,0.712,-2.633,0.23500000000000001,0.0151,0.0,0.683
0DMVrlMUn01M0IcpDbwgu7,Taylor Swift,Girl At Home (Taylor's Version),pop,220520.0,False,0.6910000000000001,-6.974,0.032600000000000004,0.009550000000000001,1.88e-05,0.612
0DNv3QYWibdoxgyLykB2l8,Rap Nation,Star Shopping,other,140251.0,True,0.357,-11.363,0.09870000000000001,0.125,0.00782,0.30000000000000004
0DUsZB2BO8voYAQGCGAiSq,TaitosmitH,นักเลงเก่า - เพลงประกอบภาพยนตร์ 4 KINGS,other,320357.0,False,0.6000000000000001,-5.938,0.0539,0.021400000000000002,0.0,0.466
0DXyt12jEwnGnON25W1Gp1,JC el Diamante,Aroma,other,189333.0,False,0.788,-4.924,0.192,0.656,0.247,0.297
0Dih0JpYGyuEUokeThzwLQ,Apache 207,So weit,hip hop,189295.0,True,0.686,-8.715,0.202,0.09730000000000001,3.81e-06,0.35100000000000003
0Dpng1mlDYSt3X6506kdsT,K.I.Z,VIP in der Psychiatrie,rap,224523.0,True,0.887,-5.789,0.875,0.037,0.000144,0.41300000000000003
0DsPj89zlY3Us7xb5cXK5h,DJ Patrick Muniz,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",other,214270.0,False,0.863,-5.038,0.212,0.63,0.000583,0.769
0DsZj4PVVZjYCjhvibE5wp,Samra,Paradies,pop,166389.0,True,0.66,-4.064,0.305,0.0911,0.0,0.466
0DuWDLjriRPjDRoPgaCslY,Adele,Love In The Dark,soul,285935.0,False,0.331,-6.057,0.0309,0.528,0.0,0.152
0Dxbgb8aUV9EHOGJF4MXQy,Helgi Björnsson,Ef ég nenni,other,277571.0,False,0.455,-8.736,0.0267,0.09630000000000001,1.02e-06,0.555
0Dy2fyujIqe46HgXh5dD3Q,Hef,Audi A3,hip hop,144360.0,True,0.732,-5.277,0.34,0.025,0.031200000000000002,0.593
0E4Y1XIbs8GrAT1YqVy6dq,Ed Sheeran,Afterglow,singer songwriter,185487.0,False,0.641,-5.851,0.029900000000000003,0.6980000000000001,0.0,0.273
0E5bmLyxyiHsmc82D5gsiY,Ernia,Phi,trap,174000.0,False,0.896,-6.858,0.256,0.0328,0.024300000000000002,0.06620000000000001
0E92CGQj3E7REEC9TWqYze,Yzomandias,Rolls,hip hop,206197.0,True,0.719,-8.463,0.112,0.232,0.0,0.512
0EDYTUzZPOcxUkki7HcHgV,KENTUKKI,Замигает свет,other,233817.0,False,0.613,-10.917,0.035,0.653,0.0039000000000000003,0.14300000000000002
0Ec98JWxzVe7eoTzQ28sat,Fawaz Ben Awad,Shalaa Balahon,other,214831.0,False,0.877,-6.415,0.164,0.11800000000000001,8.49e-06,0.47000000000000003
0EgYptyPtUF313QpHXSaga,Megaloh,Live & Direct,other,294268.0,True,0.605,-3.504,0.366,0.156,0.0,0.893
0EhpEsp4L0oRGM0vmeaN5e,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),reggaeton,232253.0,False,0.5710000000000001,-8.234,0.0545,0.00536,0.0,0.393
0Eqg0CQ7bK3RQIMPw1A7pl,LANY,Malibu Nights,electronic,286928.0,False,0.559,-11.89,0.195,0.7010000000000001,1.99e-06,0.191
0EtuSDTRJYUwlPf4y6coIz,Selena Gomez,999 (with Camilo),pop,224168.0,False,0.781,-4.604,0.242,0.105,0.0,0.788
0F02KChKwbcQ3tk4q1YxLH,Jay Chou,晴天,pop,269747.0,False,0.547,-7.295,0.024200000000000003,0.276,0.000548,0.399
0F4IKZU7I3tWXyJIlqhtqU,Yoyo Sham,追光者 (電視劇《夏至未至》插曲),other,235833.0,False,0.538,-9.166,0.0298,0.714,0.000766,0.275
0F66LkXiihhVNKpWSqKgjy,بدر العزي,كلمني,other,206280.0,False,0.6890000000000001,-12.153,0.12,0.835,3.98e-05,0.503
0FBQ4NrrHUbR9kus7rzrOj,Atif Aslam,Dil Diyan Gallan,pop,260537.0,False,0.717,-8.725999999999999,0.025,0.5650000000000001,0.0013900000000000002,0.485
0FBgQ1eevuO0NP8Nm4wjiy,Christopher Martin,Paper Loving,other,213453.0,False,0.627,-5.314,0.31,0.08600000000000001,0.0,0.88
0FFsgUoFibYISzMxuGS61W,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),pop,188893.0,True,0.683,-5.737,0.0966,0.222,8.25e-06,0.45
0FKw2vfEDxDuRisr4kU8Ok,RAF Camora,2CB,rap,172288.0,True,0.8200000000000001,-6.449,0.20800000000000002,0.456,0.457,0.364
0FOVGBW0RpVRuDuUuN4ZVw,MAISONdes,ヨワネハキ,other,166967.0,False,0.78,-3.617,0.0291,0.0432,8.28e-05,0.59
0FQuyJ6MTsvGcXQur2EPgk,Three Man Down,เดาไม่เก่ง,indie,186156.0,False,0.562,-5.59,0.041800000000000004,0.11900000000000001,0.0,0.5690000000000001
0FUDSjFuqeVwGFVsZMByZp,KASIMIR1441,"1,50",rap,111581.0,True,0.783,-4.5760000000000005,0.393,0.0538,0.0,0.781
0FfqyjhB6Kspvit1oOo7ax,Billie Eilish,GOLDWING,pop,151537.0,False,0.654,-13.943,0.126,0.755,0.159,0.168
0FmlFFPtAz5qGA6Z3KAFsX,L.A.B.,Can You Be the One,other,203400.0,False,0.676,-8.28,0.040100000000000004,0.0811,4.8299999999999995e-05,0.717
0FnDfY1BABaChoLuqqE4CI,DJ Tao,MESITA | DJ TAO Turreo Sessions #3,other,157084.0,False,0.787,-3.282,0.218,0.301,1.33e-06,0.609
0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,pop,147072.0,False,0.682,-4.163,0.0449,0.402,0.0,0.964
0Fs9cdPDhptWEDJmiCbkEW,J. Cole,She Knows (feat. Amber Coffman & Cults),hip hop,296520.0,True,0.766,-10.363,0.08070000000000001,0.0193,0.0784,0.183
0FvYrmmPglHGBKJ3AtZovH,Marracash,NOI,hip hop,272004.0,True,0.492,-10.649000000000001,0.296,0.654,2.6e-05,0.199
0G2zPzWqVjR68iNPmx2TBe,Mora,Volando - Remix,other,273474.0,True,0.659,-4.649,0.0673,0.20700000000000002,0.0,0.632
0G5x5rALxKOkwicMjKta79,Capo,GHETTOGIRL,hip hop,165373.0,False,0.468,-6.44,0.155,0.0572,5.6699999999999996e-05,0.23600000000000002
0GAyuCo975IHGxxiLKDufB,J. Cole,l e t . g o . m y . h a n d (with Bas & 6LACK),hip hop,266291.0,True,0.583,-8.011,0.277,0.506,0.0,0.516
0GFuIhZJMrnz177xQaacZ8,Pietro Lombardi,Diamant,pop,158884.0,False,0.841,-7.862,0.278,0.502,7.45e-06,0.34700000000000003
0GL7uWv0R3NVJ584jjzTBX,Musketeers,Danko,indie,344372.0,False,0.867,-13.334,0.111,0.010400000000000001,0.168,0.538
0GMrDNkDnTcSX7NDJoCj64,BLANCO,Mezz’Ora Di Sole,hip hop,118185.0,True,0.677,-4.476,0.0504,0.606,0.0,0.402
0GTPmh5G40joBg93vcSQNq,Alok,Don't Say Goodbye (feat. Tove Lo),electronic,186700.0,False,0.6980000000000001,-4.923,0.0455,0.00829,4.01e-06,0.364
0GbWc31BXewOO7ZYRR9RVn,Whatcharawale,ลูกอม,other,247360.0,False,0.456,-6.964,0.0631,0.312,0.0,0.299
0Gj6aUE3y9Pcjm9Lr3IcH9,badmómzjay,Sterne unterm Dach,trap,185186.0,True,0.8140000000000001,-8.566,0.23800000000000002,0.308,0.0,0.17400000000000002
0GsltzHgCGCiQvskZggDDj,Bagossy Brothers Company,Olyan Ő,indie,226250.0,False,0.775,-6.043,0.0303,0.185,0.0,0.525
0GwSSml9L21vNI7VGLz1ae,Motive,Ömrüm,indie,240000.0,False,0.76,-7.288,0.0534,0.312,0.0,0.136
0GzuHFG4Ql6DoyxFRnIk3F,Maluma,Hawái - Remix,other,200482.0,False,0.766,-3.128,0.312,0.105,5.81e-06,0.609
0H0ssu8QiHMuNBC7MMk2RR,HowZ,晨星,hip hop,247978.0,False,0.599,-6.302,0.122,0.007690000000000001,0.0,0.274
0H1zX27yxoDrsrQA1hk5Uq,Nat King Cole,O Come All Ye Faithful,other,141147.0,False,0.266,-11.745,0.032600000000000004,0.635,7.76e-06,0.196
0H2iJVgorRR0ZFgRqGUjUM,Pritam,Channa Mereya,other,289333.0,False,0.47600000000000003,-4.821,0.0446,0.23700000000000002,2.49e-05,0.746
0HC6S4VpCGAZvyxTdrMRIQ,Selena Gomez,De Una Vez,pop,155956.0,False,0.666,-7.096,0.265,0.211,0.000992,0.0398
0HDHY6RSHHG2ZTE0cMT4GJ,Aventura,Los Infieles,latin,257187.0,False,0.745,-8.221,0.041100000000000005,0.202,0.0,0.8170000000000001
0HEYZuTKB1f0fJZM4qPHRv,Celo & Abdi,Nie gesehen,rap,160721.0,False,0.678,-7.351,0.397,0.0341,0.0,0.845
0HLhptvI8NozbOHRLNniFz,David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",house,158995.0,False,0.687,-6.61,0.0755,0.07440000000000001,0.0,0.685
0HPUcWtR8EHjd120wu2F9m,Tuna,עומס לב,pop,202484.0,False,0.5720000000000001,-4.916,0.085,0.248,0.0,0.437
0HQzStvBO6VfZdHXThZsFH,NINEW,ไม่พูดดีกว่า,other,176500.0,False,0.6890000000000001,-7.029,0.069,0.323,0.0,0.41300000000000003
0HUTL8i4y4MiGCPId7M7wb,Surf Curse,Freaks,indie,147036.0,False,0.34600000000000003,-9.874,0.0485,4.1599999999999995e-05,0.5650000000000001,0.403
0HUabBApCqvyOWksm6Rk8N,Bossikan,King Kong,other,282857.0,True,0.744,-8.652,0.387,0.312,0.0,0.778
0HV7qb6t8KgiTkqWegBOBK,Kinderen voor Kinderen,Niets is Cooler dan Kerstmis,pop,174893.0,False,0.672,-5.006,0.0256,0.215,0.0,0.6940000000000001
0HWqu8kIr5iitYHd62RkJH,Didine Canon 16,Jwabi,rap,262000.0,False,0.729,-10.621,0.11900000000000001,0.34900000000000003,3.91e-06,0.579
0HYlVsZx8pLI2YoECmUQAd,Louis Armstrong,Cool Yule,other,174360.0,False,0.5650000000000001,-11.185,0.105,0.656,1.5399999999999998e-05,0.707
0HZ3OUVrGHxttD2EuHqRm3,Hale,The Day You Said Goodnight,alternative,291358.0,False,0.558,-6.6690000000000005,0.0323,0.492,0.0,0.251
0HZsi7S5hOq6Vqdu5hBttZ,Kool Savas,Brachland,rap,157819.0,True,0.835,-6.619,0.34800000000000003,0.09720000000000001,0.0,0.6880000000000001
0Har7dD5BlZ1UXrfUmnk7U,Vieno Kekkonen,Jollei jouluna ole lunta,other,142000.0,False,0.641,-13.157,0.045200000000000004,0.909,0.0,0.6970000000000001
0HeiYo9WwMT8ujirrWzarf,keshi,SOMEBODY,alternative,164663.0,True,0.649,-8.401,0.0449,0.44,0.0,0.485
0HhifV2v8vcNC4I3gpnwf3,Samo104,Fuck Love,other,181500.0,True,0.778,-9.768,0.147,0.101,0.0,0.214
0Hi0V7XGoYN8Y9rO41LxJY,Margaret,Coraz bliżej święta,pop,206333.0,False,0.379,-6.372,0.057600000000000005,0.28800000000000003,6.159999999999999e-05,0.36
0HpmxHj2dQyCOZ0wpd5fZq,Troels Gustavsen,Tænd Et Lys,indie,209809.0,False,0.5720000000000001,-5.433,0.06430000000000001,0.524,0.0,0.704
0HpoU9wzx6lhK1jIa6cVU3,escape,so low,rock,160139.0,False,0.753,-6.099,0.266,0.553,0.0,0.549
0IAWGIDcij216tBZ2C5tAg,Kontra K,Diese eine Melodie,rap,172474.0,False,0.622,-8.508,0.168,0.061500000000000006,0.0,0.41600000000000004
0IXqibbDmTvfqDWexTid5p,Zensery,Ich muss raus,other,144966.0,True,0.96,-14.31,0.294,0.32,0.357,0.256
0Ic9yiyHCoRCSvPoqTagat,Yuuri,ピーターパン,other,214587.0,False,0.629,-3.463,0.0507,0.0357,0.0,0.426
0IdsoEg5mjXNqlrskkzWjl,Bubbi Morthens,Rómeó og Júlía,rock,297866.0,False,0.44,-12.62,0.031100000000000003,0.505,0.0,0.126
0Ie5uiv54KgCr7P4sYDTHl,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),other,166147.0,False,0.553,-8.869,0.0649,0.647,0.0,0.558
0IhTszc48NK2EBCvvc1KKU,Dardan,ka je,hip hop,173500.0,False,0.777,-8.27,0.0727,0.044500000000000005,2.26e-06,0.335
0IiNfOoR2hkB0FznzscP5T,sanah,Ale jazz!,electronic,187484.0,False,0.674,-6.119,0.0818,0.383,0.0112,0.912
0IqCoZ168iRc9LqfrYgpZy,Camilo,KESI - Remix,pop,176575.0,False,0.871,-4.439,0.0477,0.127,6.18e-06,0.8230000000000001
0IznGrwjQMMsIfq17Yz9Hz,Organize,Bingo,other,139524.0,True,0.8180000000000001,-12.218,0.791,0.418,8.53e-05,0.562
0J3K43YwdkPzfce68mdQrW,Espinoza Paz,Soltero Feliz,other,231916.0,False,0.736,-5.753,0.194,0.442,0.0,0.908
0J3SIAOndpL1MS2Vq2RMQ9,Viktor Sheen,Stíny,hip hop,172541.0,True,0.533,-6.578,0.164,0.0756,0.0,0.5640000000000001
0J7oHYxjF6Oln61wy0kP2i,niteboi,u.,electronic,174240.0,False,0.463,-8.994,0.0998,0.218,0.867,0.0648
0JAZWvvqttGFm4UMDsPQXC,Ozuna,Despeinada,reggaeton,224187.0,False,0.734,-3.855,0.0614,0.186,0.000542,0.72
0JCeGEQKvtOiXYvIol2e0N,Apache 207,Der Teufel weint,hip hop,190244.0,False,0.738,-4.664,0.126,0.526,0.0,0.359
0JE1JQKvROHum6OoeMWogx,Judit,Jag såg mamma kyssa tomten,alternative,127778.0,False,0.746,-8.64,0.0342,0.0381,0.0,0.66
0JM8LI4HxrQs2Reqr2naYo,Liam Payne,All I Want (For Christmas),pop,181144.0,False,0.582,-10.079,0.035500000000000004,0.811,0.0,0.297
0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,hip hop,135090.0,True,0.921,-5.723,0.0804,0.556,0.00404,0.711
0JStm1Ns9Ya2zQhbqMDYEU,Tilly Birds,คิด(แต่ไม่)ถึง (Same Page?),other,266750.0,False,0.625,-5.333,0.029900000000000003,0.193,0.0,0.8170000000000001
0JTjZnuciQH4M3620aMDtZ,Yuuri,かくれんぼ,other,271093.0,False,0.671,-7.575,0.0629,0.417,0.0,0.311
0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,soul,195373.0,False,0.684,-8.127,0.1,0.0267,0.000307,0.498
0JaJLSes2LpFGit36B7tzm,Ilta,Kelle mä soitan,singer songwriter,185673.0,False,0.595,-6.461,0.0468,0.177,0.0,0.294
0JbUojx7kyiv7tSPxICWTx,Andy El Unico,Perdi mi amor,other,223242.0,False,0.658,-2.572,0.0653,0.152,0.0,0.963
0JdkDCdrhMOaeXjIZdeBXN,MC Levin,Ela me Falou Que Quer Rave,other,235207.0,True,0.8320000000000001,-6.048,0.0897,0.271,0.0194,0.932
0JfjlGKauaHAyZ9WMBkybE,PA Sports,Nach Hause,hip hop,174948.0,True,0.744,-8.351,0.0697,0.10300000000000001,0.0,0.725
0Jh6iWjna1wk5le0Ahn7No,Ninho,La vie qu'on mène,hip hop,193444.0,False,0.8,-4.4,0.0367,0.687,2.06e-06,0.456
0JpEMzTHbt2zBIXrntrXzG,Robin Schulz,Young Right Now,electronic,186141.0,False,0.539,-6.189,0.0976,0.0129,0.0,0.381
0JsfWhQ2STKCqsvKse3Rgj,Coez,Come nelle canzoni,pop,212898.0,True,0.537,-5.855,0.281,0.252,0.0,0.505
0JxlMKdfoQKuB09keMmALe,Baby Gang,Caramba,hip hop,183174.0,True,0.8250000000000001,-6.121,0.2,0.0381,1.13e-06,0.536
0JzV9Waqwvmoa3iwvHxezb,Pavol Habera,List Jeziskovi (Mistletoe And Wine),rock,250080.0,False,0.244,-10.625,0.0328,0.737,4.92e-06,0.298
0KDfnaFHRKoZ3oPUzy28E2,Guè,Sponsor (feat. dutchavelli),other,125528.0,True,0.762,-5.496,0.319,0.229,0.0,0.878
0KFRdJLIcr3Tozz6bpAHNV,Monet192,Wohin,hip hop,205178.0,False,0.681,-5.934,0.043000000000000003,0.0154,9.6e-06,0.17300000000000001
0KJKz1VuHL8A2JHvGiSGhD,Kidda,PALE (feat. Dardan),electronic,159003.0,False,0.513,-5.781,0.328,0.214,5.2600000000000005e-06,0.897
0KS1D0MaqgqYku6LDj3ekl,Coez,Occhi rossi,pop,177310.0,False,0.545,-6.021,0.0427,0.0746,0.0,0.353
0KWnRv3wxjltYVB3MqjNd2,高爾宣 OSN,Without You,other,175500.0,False,0.669,-4.6129999999999995,0.091,0.5730000000000001,0.0,0.28600000000000003
0Kdj7nwaYQmvhxnqZaIQuW,Bo Burnham,Bezos I,other,58149.0,True,0.6940000000000001,-5.307,0.0361,0.00936,1.62e-05,0.705
0KkIkfsLEJbrcIhYsCL7L5,Anuel AA,China,reggaeton,301714.0,False,0.786,-3.702,0.0881,0.08460000000000001,0.000289,0.608
0Kvkx0NcqsdYOhQzYfDuDZ,Ziak,Fixette - Bonus,other,213594.0,True,0.866,-5.222,0.363,0.168,0.0,0.649
0KvtuCa8aGD8SR39aLLLj5,Migrantes,Hoy Volvi a Verte - Remix,other,162462.0,False,0.706,-7.994,0.0669,0.193,0.0,0.738
0L1amLwBWnkKWJsNrOC2Y2,Mons,Cartable,other,192741.0,False,0.684,-9.4,0.049,0.396,0.0,0.625
0L6JxnihnHbUu6LzXpntak,Jamule,No Comprendo,rap,176010.0,True,0.9480000000000001,-8.584,0.0794,0.178,0.000387,0.298
0LNn2O06dvsZqvWaS870xJ,Los Bukis,Tu Cárcel,other,212227.0,False,0.8150000000000001,-13.603,0.0279,0.355,0.0,0.864
0LThjFY2iTtNdd4wviwVV2,BTS,Permission to Dance,korean,187585.0,False,0.7020000000000001,-5.33,0.0427,0.00544,0.0,0.646
0LWkaEyQRkF0XAms8Bg1fC,DMX,Party Up,rap,268867.0,True,0.51,-3.302,0.34700000000000003,0.0738,0.0,0.53
0LbT0dDbSXAus5hhLfuTVu,Jaap Reesema,Alles Komt Goed,pop,184226.0,False,0.652,-7.319,0.034800000000000005,0.725,1.52e-06,0.354
0LdlVrH3R9PCfaVNNVANgl,Héctor Lavoe,Aires De Navidad,latin,223200.0,False,0.75,-6.152,0.037200000000000004,0.665,1.68e-05,0.9390000000000001
0LgTs0nP7zgSaCMQHGsnEh,Mahmood,Rubini (feat. Elisa),pop,228362.0,False,0.5630000000000001,-6.096,0.07930000000000001,0.658,0.0,0.301
0M3G7kxxZt2W1T3PH97iXd,Astrid S,Når Snøen Smelter - fra Tre nøtter til Askepott,pop,157236.0,False,0.465,-8.897,0.0275,0.762,6.91e-06,0.158
0M6quWAqeqAtZe7HP2a270,RAF Camora,Intro,rap,105784.0,True,0.655,-8.891,0.294,0.354,0.00018099999999999998,0.16
0MAIxtXWimwhAAQOST9jp7,Adhitia Sofyan,Sesuatu Di Jogja,indie,287453.0,False,0.638,-11.205,0.0309,0.848,0.0069900000000000006,0.357
0MEZYGMSPxNwUO4nAdQRBW,Eladio Carrion,Hola Como Vas,latin,198740.0,False,0.729,-7.523,0.24,0.6890000000000001,0.00018099999999999998,0.781
0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy",pop,173160.0,False,0.6950000000000001,-6.334,0.116,0.198,0.0,0.6990000000000001
0MT6qJd7wKlWjH7tP7oWHi,KAROL G,EL BARCO,reggaeton,203507.0,False,0.85,-3.436,0.0437,0.611,0.000193,0.92
0MToPNyHBXwCkzJYjv3QC2,Miksu / Macloud,Rap hat mich gerettet,other,155333.0,True,0.88,-6.368,0.08510000000000001,0.20400000000000001,0.00167,0.5670000000000001
0MWiSBKm8Avs8iDIxcertp,Anne-Marie,Kiss My (Uh Oh),pop,176800.0,False,0.638,-3.6390000000000002,0.048400000000000006,0.0151,0.000223,0.481
0MYlBBu6RZktCUKz9If4wF,Ufo361,ANGEKOMMEN,trap,156673.0,True,0.863,-9.245,0.060700000000000004,0.392,8.829999999999999e-05,0.5720000000000001
0MejzQMW0yfpwfZwIjNaAH,SERIOUS BACON,พี่ๆ ตัดแว่นให้หน่อย,indie,219740.0,False,0.631,-8.274000000000001,0.0412,0.499,1.61e-05,0.329
0Mfjy6p9vZsfzbQReWdooZ,ooes,ночь,pop,149333.0,False,0.533,-10.101,0.0455,0.8310000000000001,0.0036500000000000005,0.233
0MmNrhvLcoWjo7AOr0vgka,Vince Guaraldi Trio,Linus And Lucy,other,185453.0,False,0.496,-14.177,0.038200000000000005,0.787,0.9390000000000001,0.6940000000000001
0MtQkoGNm282G1NyIi63c0,Björn Skifs,The Whole World Loves Christmas Day,pop,225600.0,False,0.401,-9.118,0.0356,0.486,0.0,0.428
